date,precip_mm,slr_m,oni_anom,precip_z,slr_z,oni_z,stress,obs_proxy
2010-02-01,92.7,-0.015,1.22,-0.12131541080819917,-0.8962276270859234,1.4803008647924831,0.08784959023681921,0.5438121455821155
2010-03-01,135.1,-0.084,0.84,0.3869727075867863,-1.5690118433664813,1.0221722232808657,-0.45975546214716445,0.2850575573248901
2010-04-01,66.3,-0.038,0.35,-0.4377966920730016,-1.120489032512776,0.43142739606851704,-0.030962884503628607,0.4845235032057242
2010-05-01,45.1,-0.016,-0.17,-0.6919407512704944,-0.9059781229740475,-0.1954854817894856,0.03507984238513581,0.5175327298839454
2010-06-01,75.0,0.045,-0.66,-0.3335017243834644,-0.3111978737984819,-0.7862303090018343,-0.08385456174817923,0.458170715289427
2010-07-01,104.5,0.044,-1.05,0.020142131575310942,-0.32094836968660595,-1.2564149673953362,-0.3576385701727045,0.32843383539389953
2010-08-01,175.7,0.096,-1.35,0.8736825568046263,0.18607741649584342,-1.6180954738518762,-0.7046371482239353,0.19634854409986033
2010-09-01,186.1,0.219,-1.56,0.9983570009392454,1.3853884107350984,-1.8712718283714542,-0.4578163429233841,0.28584859975667365
2010-10-01,55.6,0.146,-1.64,-0.5660675144038116,0.6736022109020445,-1.9677199634265314,0.09157042778721286,0.5456576698077013
2010-11-01,26.1,0.101,-1.64,-0.9197113703625869,0.23482989593646358,-1.9677199634265314,0.13676066127692615,0.5679571794358165
2010-12-01,30.7,-0.013,1.56,-0.8645669046876593,-0.8767266353096753,1.890205438776562,0.5473065495062395,0.7492494024945153
2011-01-01,29.2,-0.094,-1.31,-0.882548795668614,-1.6665168022477215,-1.5698714063243375,-0.37265492410487694,0.32184411909593785
2011-02-01,9.6,-0.14,-1.04,-1.1175121711530884,-2.115039613101427,-1.2443589505134516,-0.32462758845657413,0.3431574011299879
2011-03-01,34.3,-0.092,-0.8,-0.8214103663333681,-1.6470158104714734,-0.9550145453482197,-0.2744024690444019,0.3661417169062715
2011-04-01,21.0,-0.052,-0.62,-0.9808497996978329,-1.2569959749465123,-0.7380062414742956,-0.034275140929896336,0.48286913737150117
2011-05-01,23.5,-0.013,-0.46,-0.9508799813962417,-0.8767266353096753,-0.545109971364141,0.10340000583239008,0.5515165362458097
2011-06-01,83.7,0.061,-0.37,-0.22920675669392726,-0.1551899395884975,-0.43660581942717896,-0.019274767415021418,0.4903638095980216
2011-07-01,121.4,0.069,-0.43,0.22273810329406707,-0.07718597248350524,-0.508941920718487,-0.2363132275357825,0.38399478560764744
2011-08-01,183.0,0.131,-0.58,0.9611944262452725,0.5273447725801843,-0.6897821739467569,-0.46035021613793237,0.28481519789399373
2011-09-01,148.7,0.154,-0.79,0.550008519147442,0.7516061780070369,-0.9429585284663351,-0.23811411186487697,0.3831431699455274
2011-10-01,251.7,0.168,-0.96,1.7847650331729965,0.8881131204407733,-1.1479108154583744,-0.8555307435459412,0.1530260866977344
2011-11-01,25.5,0.149,-1.02,-0.9269041267549688,0.7028536985664167,-1.2202469167496823,0.43025878959747293,0.7027687801279064
2011-12-01,9.9,0.059,-1.54,-1.1139157929568975,-0.17469093136474556,-1.847159794607685,0.13511865814748802,0.5671511648419871
2012-01-01,11.2,-0.041,-0.72,-1.09833148744007,-1.1497405201771482,-0.8585664102931423,0.03253030560826209,0.5162594178574096
2012-02-01,39.3,0.026,-0.57,-0.7614707297301858,-0.4964572956728384,-0.6777261570648723,0.09625294475026694,0.5479783964551446
2012-03-01,17.8,0.035,-0.46,-1.0192111671238695,-0.40870283267972213,-0.545109971364141,0.2779727394851899,0.6355138843251038
2012-04-01,128.7,0.04,-0.36,0.310249972734713,-0.359950353239102,-0.4245498025452943,-0.34802005284814597,0.3326907713429017
2012-05-01,154.70000000000002,0.075,-0.17,0.6219360830712611,-0.01868299715476117,-0.1954854817894856,-0.35567003703995603,0.3293028004512623
2012-06-01,152.3,0.114,0.06,0.5931650575017335,0.3615863424820759,0.08180290649386172,-0.17174604470747165,0.41496145697520487
2012-07-01,74.6,0.069,0.3,-0.3382968953117191,-0.07718597248350524,0.3711473116590937,0.22022211824262672,0.608364878316114
2012-08-01,208.2,0.093,0.41,1.263290194725311,0.1568259288314713,0.5037634973598251,-0.48384461924124905,0.27534132550989343
2012-09-01,125.6,0.058,0.41,0.27308739804074006,-0.18444142725286955,0.5037634973598251,-0.09112342772426588,0.45456397560306744
2012-10-01,107.9,0.147,0.31,0.06090108446547495,0.6833527067901686,0.3832033285409784,0.2511959355125088,0.623021264909662
2012-11-01,16.099999999999998,0.221,0.13,-1.0395906435689515,1.4048894025113465,0.1661950246670544,0.9745011474712907,0.8753378114763707
2012-12-01,31.3,0.107,-0.92,-0.8573741482952775,0.29333287126520763,-1.0996867479308357,0.29674958594103384,0.6441676148233042
2013-01-01,11.8,0.037,-0.29,-1.0911387310476883,-0.3892018409034741,-0.34015768437210164,0.36077727637838164,0.6729492482845117
2013-02-01,51.2,0.017,-0.29,-0.618814394614612,-0.5842117586659545,-0.34015768437210164,0.06611213283309929,0.5330079898278535
2013-03-01,31.9,0.033,-0.21,-0.8501813919028957,-0.42820382445597016,-0.24370954931702427,0.24788763875125194,0.6214659932993578
2013-04-01,115.4,0.009,-0.19,0.15081053937024835,-0.6622157257709469,-0.21959751555325493,-0.31798949052705916,0.34615606096025653
2013-05-01,150.1,0.055,-0.27,0.5667916173963331,-0.21369291491724163,-0.31604565060833234,-0.4107128132950055,0.3054611227626831
2013-06-01,151.5,0.037,-0.34,0.5835747156452242,-0.3892018409034741,-0.400437768781525,-0.4886354638499593,0.2734336267506639
2013-07-01,202.2,0.094,-0.35,1.1913626308014922,0.16657642471959533,-0.4124937856634096,-0.6282071451175495,0.2215917697165505
2013-08-01,78.4,0.107,-0.28,-0.2927427714933004,0.29333287126520763,-0.328101667490217,0.16875091362816907,0.5835835595658285
2013-09-01,144.20000000000002,0.176,-0.21,0.49606284620457836,0.9661170875457653,-0.24370954931702427,-0.00693820670196444,0.4965309523140019
2013-10-01,40.5,0.219,-0.13,-0.7470852169454221,1.3853884107350984,-0.14726141426194694,0.759706848840851,0.8204521283705347
2013-11-01,81.3,0.189,-0.1,-0.2579777822634548,1.0928735340913778,-0.11109336361629295,0.4346322786358821,0.7045926446244934
2013-12-01,28.0,0.093,-0.1,-0.8969343084533777,0.1568259288314713,-0.11109336361629295,0.47329626015287163,0.7204293902904491
2014-01-01,81.6,0.044,-0.28,-0.2543814040672639,-0.32094836968660595,-0.328101667490217,-0.03471414237039323,0.48264989762730254
